# name, tgt sunk, tgt tons, subsDmgd, subsSunk, subsSpotted, subsRTB, subsPromoted
U-1148(5-3-3),0,0,0,0,0,0,0
U-1149(5-3-3),2,14,0,0,0,0,0
U-1150(5-3-3),2,7,0,0,0,0,0
U-1151(5-3-3),1,5,0,0,0,0,0
U-1152(5-3-3),0,0,0,0,0,0,0
U-1153(5-3-3),3,18,0,0,0,0,0
U-1154(5-3-3),1,3,0,0,0,0,0
U-1155(5-3-3),2,12,0,0,0,0,0
U-1156(5-3-3),1,6,0,0,0,0,0
U-1157(5-3-3),1,2,0,0,0,0,0
U-1158(5-3-3),3,11,0,0,0,0,0
U-1159(5-3-3),2,8,0,0,0,0,0
U-1160(5-3-3),1,7,0,0,0,0,0
U-1161(5-3-3),0,0,0,0,1,0,0
U-1162(5-3-3),1,2,0,1,0,0,0
U-1163(5-3-3),0,0,0,0,0,0,0
U-1164(5-3-3),2,10,0,0,0,0,0
U-1165(5-3-3),0,0,1,0,0,0,0
U-1166(5-3-3),1,6,0,0,0,0,0
U-1167(5-3-3),0,0,0,0,0,0,0
U-1168(5-3-3),2,10,0,0,0,0,0
U-1169(5-3-3),3,10,0,0,0,0,0
U-1170(5-3-3),1,7,1,0,0,0,0
U-1171(5-3-3),2,7,0,0,0,0,0
U-1172(5-3-3),2,10,0,0,0,0,0
U-1173(5-3-3),2,5,0,0,0,0,0
U-1174(5-3-3),4,14,0,0,0,0,0
U-1175(5-3-3),0,0,1,0,0,1,1
U-1176(5-3-3),0,0,0,0,0,0,0
U-1177(5-3-3),1,6,0,0,0,0,0
U-1178(5-3-3),1,3,0,0,0,0,0
U-1179(5-3-3),1,5,0,0,0,0,0
U-1180(5-3-3),0,0,0,0,0,0,0
U-1181(5-3-3),0,0,0,0,0,0,0
U-1182(5-3-3),1,5,0,0,0,0,0
U-1183(5-3-3),0,0,0,0,0,0,0
U-1184(5-3-3),1,5,0,0,0,0,0
U-1185(5-3-3),1,6,0,0,0,0,0
U-1186(5-3-3),0,0,0,0,0,0,0
U-1187(5-3-3),0,0,0,0,0,0,0
U-1188(5-3-3),3,14,0,0,0,0,0
U-1189(5-3-3),2,8,0,0,0,0,0
U-1190(5-3-3),1,5,0,0,0,0,0
U-1191(5-3-3),1,6,0,0,0,0,0
U-1192(5-3-3),0,0,0,0,0,0,0
U-1193(5-3-3),0,0,0,0,0,0,0
U-1194(5-3-3),0,0,0,0,0,0,0
U-1195(5-3-3),2,12,0,0,0,0,0
U-1196(5-3-3),3,14,0,0,0,0,0
U-1197(5-3-3),1,8,0,0,0,0,0
U-1198(5-3-3),0,0,0,0,0,0,0
U-1199(5-3-3),2,7,0,0,0,0,0
U-1200(5-3-3),1,8,0,0,0,0,0
U-1201(5-3-3),0,0,0,0,0,0,0
U-1202(5-3-3),2,11,0,0,0,0,0
U-1203(5-3-3),3,21,0,0,0,0,0
U-1204(5-3-3),2,12,0,0,0,0,0
U-1205(5-3-3),0,0,0,0,0,0,0
U-1206(5-3-3),1,6,0,0,0,0,0
U-1207(5-3-3),1,5,0,0,0,0,0
U-1208(5-3-3),1,8,0,0,0,0,0
U-1209(5-3-3),2,12,0,0,0,0,0
U-1210(5-3-3),2,17,0,0,0,0,0
U-1211(5-3-3),0,0,0,0,0,0,0
U-1212(5-3-3),1,5,0,0,0,0,0
U-1213(5-3-3),2,10,0,0,0,0,0
U-1214(5-3-3),1,2,0,0,1,0,0
U-1215(5-3-3),0,0,0,0,0,0,0
U-1216(5-3-3),0,0,0,0,0,0,0
U-1217(5-3-3),1,5,0,0,0,0,0
U-1218(5-3-3),4,6,0,0,0,0,0
U-1219(5-3-3),1,7,0,0,0,0,0
U-1220(5-3-3),1,2,0,0,0,0,0
U-1221(5-3-3),1,5,0,0,0,0,0
U-1222(5-3-3),0,0,0,0,0,0,0
U-1223(5-3-3),2,12,0,0,0,0,0
U-1224(5-3-3),0,0,0,0,0,0,0
U-1225(5-3-3),3,25,0,0,0,0,0
U-1226(5-3-3),1,5,0,0,0,0,0
U-1227(5-3-3),1,2,0,0,0,0,0
U-1228(5-3-3),1,5,0,0,0,0,0
U-1229(5-3-3),3,11,0,0,0,0,0
U-1230(5-3-3),1,4,0,0,0,0,0
U-1231(5-3-3),1,8,0,0,0,0,0
U-1232(5-3-3),0,0,0,0,0,0,0
U-1233(5-3-3),1,2,0,1,0,0,0
U-1234(5-3-3),1,2,0,0,0,0,0
U-1235(5-3-3),1,5,0,0,0,0,0
U-1236(5-3-3),0,0,0,0,0,0,0
U-1237(5-3-3),1,6,0,0,0,0,0
U-1238(5-3-3),1,5,0,0,0,0,0
U-1239(5-3-3),2,7,0,0,0,0,0
U-1240(5-3-3),2,7,0,0,0,0,0
U-1241(5-3-3),0,0,0,0,0,0,0
U-1242(5-3-3),2,11,0,0,0,0,0
U-1243(5-3-3),2,4,0,0,0,0,0
U-1244(5-3-3),0,0,0,0,0,0,0
U-1245(5-3-3),2,11,0,0,0,0,0
U-1246(5-3-3),2,4,0,0,0,0,0
U-1247(5-3-3),0,0,0,0,1,0,0
U-1248(5-3-3),1,5,0,0,0,0,0
U-1249(5-3-3),0,0,1,0,0,0,0
U-1250(5-3-3),2,10,0,0,0,0,0
U-1251(5-3-3),3,6,0,0,0,0,0
U-1252(5-3-3),1,6,0,0,0,0,0
U-1253(5-3-3),0,0,0,0,0,0,0
U-1254(5-3-3),1,4,0,0,0,0,0
U-1255(5-3-3),1,6,0,0,1,0,0
U-1256(5-3-3),1,5,0,0,0,0,0
U-1257(5-3-3),0,0,0,0,0,0,0
U-1258(5-3-3),1,5,0,0,0,0,0
U-1259(5-3-3),0,0,0,0,0,0,0
U-1260(5-3-3),1,4,0,0,0,0,0
U-1261(5-3-3),1,6,0,0,0,0,0
U-1262(5-3-3),1,5,1,0,0,1,1
U-1263(5-3-3),1,1,0,0,0,0,0
U-1264(5-3-3),1,7,0,0,0,0,0
U-1265(5-3-3),0,0,1,0,0,1,1
U-1266(5-3-3),0,0,1,0,0,0,0
U-1267(5-3-3),1,4,0,0,0,0,0
U-1268(5-3-3),0,0,0,0,0,0,0
U-1269(5-3-3),1,5,1,0,0,0,0
U-1270(5-3-3),1,6,0,0,0,0,0
U-1271(5-3-3),0,0,0,0,0,0,0
U-1272(5-3-3),2,7,0,0,0,0,0
U-1273(5-3-3),3,16,0,0,0,0,0
U-1274(5-3-3),0,0,0,0,0,0,0
U-1275(5-3-3),1,4,0,0,0,0,0
U-1276(5-3-3),0,0,0,0,0,0,0
U-1277(5-3-3),2,10,0,0,0,0,0
U-1278(5-3-3),2,9,0,0,0,0,0
U-1279(5-3-3),0,0,0,0,0,0,0
U-1280(5-3-3),1,6,0,0,0,0,0
U-1281(5-3-3),2,8,0,0,0,0,0
U-1282(5-3-3),3,14,0,0,0,0,0
U-1283(5-3-3),0,0,0,0,0,0,0
U-1284(5-3-3),1,8,0,0,0,0,0
U-1285(5-3-3),2,12,0,0,0,0,0
U-1286(5-3-3),0,0,1,0,0,0,0
U-1287(5-3-3),0,0,0,0,0,0,0
U-1288(5-3-3),1,4,0,0,0,0,0
U-1289(5-3-3),0,0,0,0,1,0,0
U-1290(5-3-3),0,0,0,0,1,0,0
U-1291(5-3-3),2,8,0,0,0,0,0
U-1292(5-3-3),2,10,0,0,0,0,0
U-1293(5-3-3),2,12,0,0,0,0,0
U-1294(5-3-3),3,16,0,0,0,0,0
U-1295(5-3-3),0,0,0,0,0,0,0
U-1296(5-3-3),3,11,0,0,0,0,0
U-1297(5-3-3),2,10,1,0,0,0,0
U-1298(5-3-3),0,0,0,0,0,0,0
U-1299(5-3-3),2,12,0,0,0,0,0
U-1300(5-3-3),1,6,0,0,0,0,0
U-1301(5-3-3),0,0,0,0,1,0,0
U-1302(5-3-3),0,0,0,0,0,0,0
U-1303(5-3-3),0,0,0,0,0,0,0
U-1304(5-3-3),1,8,1,0,0,0,0
U-1305(5-3-3),0,0,1,0,0,1,1
U-1306(5-3-3),0,0,0,0,0,0,0
U-1307(5-3-3),2,3,0,0,0,0,0
U-1308(5-3-3),1,2,0,0,0,0,0
U-1309(5-3-3),0,0,0,0,1,0,0
U-1310(5-3-3),2,9,0,0,0,0,0
U-1311(5-3-3),0,0,1,0,0,1,1
U-1312(5-3-3),2,11,0,0,0,0,0
U-1313(5-3-3),0,0,0,0,0,0,0
U-1314(5-3-3),1,7,0,0,0,0,0
U-1315(5-3-3),1,5,0,0,0,0,0
U-1316(5-3-3),2,14,0,0,0,0,0
U-1317(5-3-3),1,8,0,0,0,0,0
U-1318(5-3-3),2,8,0,0,0,0,0
U-1319(5-3-3),2,13,0,0,0,0,0
U-1320(5-3-3),0,0,0,0,0,0,0
U-1321(5-3-3),0,0,0,0,0,0,0
U-1322(5-3-3),2,12,0,0,0,0,0
U-1323(5-3-3),1,6,0,0,0,0,0
U-1324(5-3-3),0,0,0,0,0,0,0
U-1325(5-3-3),1,4,1,0,0,0,0
U-1326(5-3-3),0,0,0,0,0,0,0
U-1327(5-3-3),2,7,0,0,0,0,0
U-1328(5-3-3),0,0,0,0,0,0,0
U-1329(5-3-3),1,5,0,0,0,0,0
U-1330(5-3-3),1,5,0,0,0,0,0
U-1331(5-3-3),3,10,0,0,0,0,0
U-1332(5-3-3),1,4,1,0,0,0,0
U-1333(5-3-3),0,0,0,0,0,0,0
U-1334(5-3-3),0,0,0,0,0,0,0
U-1335(5-3-3),2,7,0,0,0,0,0
U-1336(5-3-3),0,0,0,0,0,0,0
U-1337(5-3-3),2,13,0,0,0,0,0
U-1338(5-3-3),0,0,0,0,0,0,0
U-1339(5-3-3),1,5,0,0,0,0,0
U-1340(5-3-3),2,15,0,0,0,0,0
U-1341(5-3-3),1,6,0,0,0,0,0
U-1342(5-3-3),0,0,0,0,0,0,0
U-1343(5-3-3),1,3,0,0,0,0,0
U-1344(5-3-3),0,0,0,0,0,0,0
U-1345(5-3-3),1,4,0,0,0,0,0
U-1346(5-3-3),3,9,0,0,0,0,0
U-1347(5-3-3),2,8,0,0,0,0,0
U-1348(5-3-3),1,2,1,0,0,0,0
U-1349(5-3-3),1,2,0,0,0,0,0
U-1350(5-3-3),0,0,1,0,0,1,1
U-1351(5-3-3),2,13,0,0,0,0,0
U-1352(5-3-3),2,8,0,0,0,0,0
U-1353(5-3-3),1,9,0,0,0,0,0
U-1354(5-3-3),4,11,0,0,0,0,0
U-1355(5-3-3),2,8,0,0,0,0,0
U-1356(5-3-3),2,13,0,0,0,0,0
U-1357(5-3-3),3,16,0,0,0,0,0
U-1358(5-3-3),2,10,0,0,0,0,0
U-1359(5-3-3),0,0,1,0,0,0,0
U-1360(5-3-3),1,4,0,0,0,0,0
U-1361(5-3-3),1,10,0,0,0,0,0
U-1362(5-3-3),0,0,0,0,0,0,0
U-1363(5-3-3),0,0,0,0,0,0,0
U-1364(5-3-3),1,5,0,0,0,0,0
U-1365(5-3-3),0,0,0,0,0,0,0
U-1366(5-3-3),2,9,0,0,0,0,0
U-1367(5-3-3),1,7,0,0,0,0,0
U-1368(5-3-3),1,6,0,0,0,0,0
U-1369(5-3-3),1,4,0,0,0,0,0
U-1370(5-3-3),1,8,0,0,0,0,0
U-1371(5-3-3),2,12,0,0,0,0,0
U-1372(5-3-3),2,9,0,0,0,0,0
U-1373(5-3-3),2,13,0,0,0,0,0
U-1374(5-3-3),1,7,0,0,0,0,0
U-1375(5-3-3),2,13,0,0,0,0,0
U-1376(5-3-3),2,9,0,0,0,0,0
U-1377(5-3-3),0,0,0,0,0,0,0
U-1378(5-3-3),1,2,0,0,0,0,0
U-1379(5-3-3),1,4,0,0,0,0,0
U-1380(5-3-3),1,2,0,0,0,0,0
U-1381(5-3-3),1,4,0,0,0,0,0
U-1382(5-3-3),2,9,0,0,0,0,0
U-1383(5-3-3),2,14,0,0,0,0,0
U-1384(5-3-3),1,4,0,0,0,0,0
U-1385(5-3-3),2,11,0,0,0,0,0
U-1386(5-3-3),0,0,0,0,0,0,0
U-1387(5-3-3),3,10,0,0,0,0,0
U-1388(5-3-3),0,0,0,0,0,0,0
U-1389(5-3-3),3,13,0,0,0,0,0
U-1390(5-3-3),2,10,0,0,0,0,0
U-1391(5-3-3),0,0,0,0,0,0,0
U-1392(5-3-3),4,23,0,0,0,0,0
U-1393(5-3-3),0,0,0,0,1,0,0
U-1394(5-3-3),0,0,0,0,0,0,0
U-1395(5-3-3),2,20,0,0,0,0,0
U-1396(5-3-3),0,0,0,0,0,0,0
U-1397(5-3-3),1,6,0,0,0,0,0
U-1398(5-3-3),1,5,0,0,0,0,0
U-1399(5-3-3),1,5,0,0,0,0,0
U-1400(5-3-3),1,9,0,0,0,0,0
U-1401(5-3-3),2,9,1,0,0,0,0
U-1402(5-3-3),0,0,0,0,0,0,0
U-1403(5-3-3),3,7,0,0,0,0,0
U-1404(5-3-3),1,5,0,0,0,0,0
U-1405(5-3-3),1,7,0,0,0,0,0
U-1406(5-3-3),2,13,0,0,0,0,0
U-1407(5-3-3),0,0,0,0,0,0,0
U-1408(5-3-3),1,4,0,0,0,0,0
U-1409(5-3-3),0,0,1,0,0,0,0
U-1410(5-3-3),2,7,0,0,0,0,0
U-1411(5-3-3),0,0,0,0,0,0,0
U-1412(5-3-3),3,16,0,0,0,0,0
U-1413(5-3-3),1,7,0,0,0,0,0
U-1414(5-3-3),0,0,0,0,0,0,0
U-1415(5-3-3),1,5,0,0,0,0,0
U-1416(5-3-3),0,0,0,0,0,0,0
U-1417(5-3-3),1,7,1,0,0,0,0
U-1418(5-3-3),2,10,0,0,0,0,0
U-1419(5-3-3),0,0,0,0,0,0,0
U-1420(5-3-3),2,10,0,0,0,0,0
U-1421(5-3-3),0,0,0,0,0,0,0
U-1422(5-3-3),0,0,0,0,1,0,0
U-1423(5-3-3),1,5,0,0,0,0,0
U-1424(5-3-3),0,0,0,0,0,0,0
U-1425(5-3-3),2,4,0,0,0,0,0
U-1426(5-3-3),3,17,0,0,0,0,0
U-1427(5-3-3),0,0,0,0,0,0,0
U-1428(5-3-3),1,4,0,0,0,0,0
U-1429(5-3-3),2,15,0,0,0,0,0
U-1430(5-3-3),2,10,0,0,0,0,0
U-1431(5-3-3),3,6,0,0,0,0,0
U-1432(5-3-3),1,5,0,0,0,0,0
U-1433(5-3-3),2,12,0,0,0,0,0
U-1434(5-3-3),0,0,0,0,1,0,0
U-1435(5-3-3),0,0,0,0,0,0,0
U-1436(5-3-3),0,0,0,0,0,0,0
U-1437(5-3-3),1,2,0,0,0,0,0
U-1438(5-3-3),2,8,0,0,0,0,0
U-1439(5-3-3),2,9,0,0,0,0,0
U-1440(5-3-3),1,1,0,0,0,0,0
U-1441(5-3-3),1,7,0,0,0,0,0
U-1442(5-3-3),1,5,0,0,0,0,0
U-1443(5-3-3),2,12,0,0,0,0,0
U-1444(5-3-3),2,12,0,0,0,0,0
U-1445(5-3-3),2,12,0,0,0,0,0
U-1446(5-3-3),0,0,0,0,0,0,0
U-1447(5-3-3),2,6,0,0,0,0,0
U-1448(5-3-3),2,7,0,0,0,0,0
U-1449(5-3-3),1,2,0,0,0,0,0
U-1450(5-3-3),3,10,0,0,0,0,0
U-1451(5-3-3),1,7,1,0,0,0,0
U-1452(5-3-3),1,1,0,1,0,0,0
U-1453(5-3-3),1,10,0,0,0,0,0
U-1454(5-3-3),0,0,0,0,0,0,0
U-1455(5-3-3),2,16,0,0,0,0,0
U-1456(5-3-3),1,9,0,0,0,0,0
U-1457(5-3-3),1,7,0,0,0,0,0
U-1458(5-3-3),1,5,0,0,0,0,0
U-1459(5-3-3),2,6,0,0,0,0,0
U-1460(5-3-3),2,9,0,0,0,0,0
U-1461(5-3-3),2,7,0,0,0,0,0
U-1462(5-3-3),0,0,0,0,0,0,0
U-1463(5-3-3),1,2,1,0,0,0,0
U-1464(5-3-3),2,8,0,0,0,0,0
U-1465(5-3-3),1,6,0,0,0,0,0
U-1466(5-3-3),0,0,0,0,0,0,0
U-1467(5-3-3),2,8,0,0,0,0,0
U-1468(5-3-3),2,8,0,0,0,0,0
U-1469(5-3-3),1,3,0,0,0,0,0
U-1470(5-3-3),1,3,0,0,0,0,0
U-1471(5-3-3),1,9,0,0,0,0,0
U-1472(5-3-3),1,5,0,0,0,0,0
U-1473(5-3-3),4,6,0,0,0,0,0
U-1474(5-3-3),1,5,1,0,0,1,1
U-1475(5-3-3),3,10,0,0,0,0,0
U-1476(5-3-3),0,0,0,0,0,0,0
U-1477(5-3-3),2,10,0,0,0,0,0
U-1478(5-3-3),1,9,1,0,0,0,0
U-1479(5-3-3),1,3,0,0,0,0,0
U-1480(5-3-3),2,14,0,0,0,0,0
U-1481(5-3-3),3,16,0,0,0,0,0
U-1482(5-3-3),1,2,0,0,0,0,0
U-1483(5-3-3),1,2,0,0,0,0,0
U-1484(5-3-3),1,20,0,0,0,0,0
U-1485(5-3-3),3,8,0,0,0,0,0
U-1486(5-3-3),3,7,0,0,0,0,0
U-1487(5-3-3),3,11,0,0,0,0,0
U-1488(5-3-3),0,0,1,0,0,0,0
U-1489(5-3-3),1,5,0,0,0,0,0
U-1490(5-3-3),2,14,0,0,0,0,0
U-1491(5-3-3),2,9,0,0,0,0,0
U-1492(5-3-3),1,4,0,0,0,0,0
U-1493(5-3-3),3,16,0,0,0,0,0
U-1494(5-3-3),3,8,0,0,0,0,0
U-1495(5-3-3),3,11,0,0,0,0,0
U-1496(5-3-3),3,21,0,0,0,0,0
U-1497(5-3-3),2,17,0,0,0,0,0
U-1498(5-3-3),0,0,0,0,0,0,0
U-1499(5-3-3),0,0,0,0,0,0,0
U-1500(5-3-3),3,11,0,0,0,0,0
U-1501(5-3-3),0,0,0,0,0,0,0
U-1502(5-3-3),1,8,1,0,0,1,1
U-1503(5-3-3),1,14,0,0,0,0,0
U-1504(5-3-3),1,6,0,0,0,0,0
U-1505(5-3-3),0,0,0,0,0,0,0
U-1506(5-3-3),0,0,1,0,0,0,0
U-1507(5-3-3),3,15,0,0,0,0,0
U-1508(5-3-3),1,6,0,0,0,0,0
U-1509(5-3-3),0,0,0,0,0,0,0
U-1510(5-3-3),1,4,1,0,0,0,0
U-1511(5-3-3),2,8,0,0,0,0,0
U-1512(5-3-3),0,0,0,0,0,0,0
U-1513(5-3-3),2,11,0,0,0,0,0
U-1514(5-3-3),2,7,0,0,0,0,0
U-1515(5-3-3),2,9,0,0,0,0,0
U-1516(5-3-3),0,0,0,0,0,0,0
U-1517(5-3-3),1,4,0,0,0,0,0
U-1518(5-3-3),2,12,0,0,0,0,0
U-1519(5-3-3),1,5,0,0,0,0,0
U-1520(5-3-3),1,2,0,0,0,0,0
U-1521(5-3-3),2,8,0,0,0,0,0
U-1522(5-3-3),1,4,0,0,0,0,0
U-1523(5-3-3),1,2,0,0,0,0,0
U-1524(5-3-3),2,12,0,0,0,0,0
U-1525(5-3-3),2,12,0,0,0,0,0
U-1526(5-3-3),2,10,0,0,0,0,0
U-1527(5-3-3),3,23,0,0,0,0,0
U-1528(5-3-3),0,0,1,0,0,1,1
U-1529(5-3-3),2,5,0,0,0,0,0
U-1530(5-3-3),1,7,0,0,0,0,0
U-1531(5-3-3),0,0,0,0,1,0,0
U-1532(5-3-3),0,0,0,0,0,0,0
U-1533(5-3-3),1,4,0,0,0,0,0
U-1534(5-3-3),0,0,0,0,0,0,0
U-1535(5-3-3),1,6,0,0,0,0,0
U-1536(5-3-3),0,0,0,0,0,0,0
U-1537(5-3-3),3,15,0,0,0,0,0
U-1538(5-3-3),2,8,0,0,0,0,0
U-1539(5-3-3),1,5,0,0,0,0,0
U-1540(5-3-3),1,2,0,0,0,0,0
U-1541(5-3-3),2,12,0,0,0,0,0
U-1542(5-3-3),1,5,0,0,0,0,0
U-1543(5-3-3),0,0,1,0,0,0,0
U-1544(5-3-3),1,7,0,0,0,0,0
U-1545(5-3-3),1,5,0,0,0,0,0
U-1546(5-3-3),0,0,0,0,0,0,0
U-1547(5-3-3),1,5,0,0,0,0,0
U-1548(5-3-3),1,5,0,0,0,0,0
U-1549(5-3-3),2,13,0,0,0,0,0
U-1550(5-3-3),2,11,0,0,0,0,0
U-1551(5-3-3),1,4,0,0,0,0,0
U-1552(5-3-3),2,12,0,0,0,0,0
U-1553(5-3-3),1,5,0,0,0,0,0
U-1554(5-3-3),0,0,0,0,0,0,0
U-1555(5-3-3),0,0,0,0,0,0,0
U-1556(5-3-3),1,4,0,0,0,0,0
U-1557(5-3-3),0,0,0,0,0,0,0
U-1558(5-3-3),1,11,0,0,0,0,0
U-1559(5-3-3),0,0,0,0,0,0,0
U-1560(5-3-3),1,2,0,0,0,0,0
U-1561(5-3-3),2,12,0,0,0,0,0
U-1562(5-3-3),0,0,0,0,0,0,0
U-1563(5-3-3),0,0,0,0,0,0,0
U-1564(5-3-3),2,16,0,0,0,0,0
U-1565(5-3-3),2,8,0,0,0,0,0
U-1566(5-3-3),2,9,0,0,0,0,0
U-1567(5-3-3),3,12,0,0,0,0,0
U-1568(5-3-3),0,0,1,0,0,0,0
U-1569(5-3-3),2,9,0,0,0,0,0
U-1570(5-3-3),2,8,0,0,0,0,0
U-1571(5-3-3),0,0,0,0,0,0,0
U-1572(5-3-3),1,7,0,0,0,0,0
U-1573(5-3-3),3,24,0,0,0,0,0
U-1574(5-3-3),3,9,0,0,0,0,0
U-1575(5-3-3),0,0,0,0,0,0,0
U-1576(5-3-3),3,13,0,0,0,0,0
U-1577(5-3-3),2,12,1,0,0,0,0
U-1578(5-3-3),2,18,0,0,0,0,0
U-1579(5-3-3),2,10,0,0,0,0,0
U-1580(5-3-3),1,4,0,0,0,0,0
U-1581(5-3-3),1,3,0,0,0,0,0
U-1582(5-3-3),2,11,0,0,0,0,0
U-1583(5-3-3),2,11,0,0,0,0,0
U-1584(5-3-3),1,3,0,0,0,0,0
U-1585(5-3-3),4,10,0,0,0,0,0
U-1586(5-3-3),0,0,0,0,0,0,0
U-1587(5-3-3),1,11,0,0,0,0,0
U-1588(5-3-3),1,4,0,0,0,0,0
U-1589(5-3-3),1,2,0,0,0,0,0
U-1590(5-3-3),1,4,0,0,0,0,0
U-1591(5-3-3),2,9,0,0,0,0,0
U-1592(5-3-3),0,0,0,0,0,0,0
U-1593(5-3-3),3,16,0,0,0,0,0
U-1594(5-3-3),1,5,0,0,0,0,0
U-1595(5-3-3),1,5,0,0,0,0,0
U-1596(5-3-3),4,17,0,0,0,0,0
U-1597(5-3-3),0,0,0,0,0,0,0
U-1598(5-3-3),2,14,0,0,0,0,0
U-1599(5-3-3),1,4,0,0,1,0,0
U-1600(5-3-3),1,5,0,0,0,0,0
U-1601(5-3-3),2,7,0,0,0,0,0
U-1602(5-3-3),1,5,0,0,0,0,0
U-1603(5-3-3),2,6,0,0,0,0,0
U-1604(5-3-3),2,8,0,0,0,0,0
U-1605(5-3-3),2,10,0,0,0,0,0
U-1606(5-3-3),2,8,0,0,0,0,0
U-1607(5-3-3),0,0,0,0,0,0,0
U-1608(5-3-3),1,9,0,0,0,0,0
U-1609(5-3-3),0,0,0,0,0,0,0
U-1610(5-3-3),2,16,0,0,0,0,0
U-1611(5-3-3),2,9,0,0,0,0,0
U-1612(5-3-3),2,12,0,0,0,0,0
U-1613(5-3-3),3,9,0,0,0,0,0
U-1614(5-3-3),1,7,0,0,0,0,0
U-1615(5-3-3),2,7,0,0,0,0,0
U-1616(5-3-3),2,10,0,0,0,0,0
U-1617(5-3-3),1,4,0,0,0,0,0
U-1618(5-3-3),0,0,0,0,0,0,0
U-1619(5-3-3),0,0,0,0,0,0,0
U-1620(5-3-3),1,9,0,0,0,0,0
U-1621(5-3-3),1,3,0,0,0,0,0
U-1622(5-3-3),1,4,0,0,0,0,0
U-1623(5-3-3),1,2,1,0,0,0,0
U-1624(5-3-3),2,13,0,0,0,0,0
U-1625(5-3-3),2,7,0,0,0,0,0
U-1626(5-3-3),1,3,0,0,0,0,0
U-1627(5-3-3),2,13,0,0,0,0,0
U-1628(5-3-3),3,9,0,0,0,0,0
U-1629(5-3-3),2,5,0,0,0,0,0
U-1630(5-3-3),0,0,0,0,0,0,0
U-1631(5-3-3),1,8,0,0,0,0,0
U-1632(5-3-3),1,5,0,0,0,0,0
U-1633(5-3-3),2,18,0,0,0,0,0
U-1634(5-3-3),1,4,0,0,0,0,0
U-1635(5-3-3),1,5,0,0,0,0,0
U-1636(5-3-3),0,0,0,0,0,0,0
U-1637(5-3-3),1,9,0,0,0,0,0
U-1638(5-3-3),0,0,0,1,0,0,0
U-1639(5-3-3),1,7,0,0,0,0,0
U-1640(5-3-3),1,4,0,0,0,0,0
U-1641(5-3-3),1,7,0,0,0,0,0
U-1642(5-3-3),1,5,0,0,0,0,0
U-1643(5-3-3),2,6,0,0,0,0,0
U-1644(5-3-3),1,4,0,0,0,0,0
U-1645(5-3-3),1,5,0,0,0,0,0
U-1646(5-3-3),1,8,0,0,0,0,0
U-1647(5-3-3),1,7,0,0,0,0,0
U-1648(5-3-3),0,0,0,0,0,0,0
U-1649(5-3-3),1,2,0,0,0,0,0
U-1650(5-3-3),2,10,0,0,0,0,0
U-1651(5-3-3),1,6,0,0,0,0,0
U-1652(5-3-3),1,5,0,0,0,0,0
U-1653(5-3-3),1,6,0,0,0,0,0
U-1654(5-3-3),1,5,0,0,0,0,0
U-1655(5-3-3),0,0,0,0,0,0,0
U-1656(5-3-3),0,0,0,0,0,0,0
U-1657(5-3-3),3,15,0,0,0,0,0
U-1658(5-3-3),0,0,0,0,0,0,0
U-1659(5-3-3),0,0,0,0,0,0,0
U-1660(5-3-3),3,15,0,0,0,0,0
U-1661(5-3-3),1,5,0,0,0,0,0
U-1662(5-3-3),1,2,0,0,0,0,0
U-1663(5-3-3),3,16,0,0,0,0,0
U-1664(5-3-3),0,0,0,0,0,0,0
U-1665(5-3-3),1,7,0,0,0,0,0
U-1666(5-3-3),2,4,0,0,0,0,0
U-1667(5-3-3),2,10,0,0,0,0,0
U-1668(5-3-3),0,0,0,0,0,0,0
U-1669(5-3-3),2,6,0,0,0,0,0
U-1670(5-3-3),0,0,0,0,0,0,0
U-1671(5-3-3),1,3,0,0,0,0,0
U-1672(5-3-3),2,11,0,0,0,0,0
U-1673(5-3-3),2,12,0,0,0,0,0
U-1674(5-3-3),3,12,0,0,0,0,0
U-1675(5-3-3),2,9,0,0,0,0,0
U-1676(5-3-3),3,11,0,0,0,0,0
U-1677(5-3-3),2,7,0,1,0,0,0
U-1678(5-3-3),3,12,0,0,0,0,0
U-1679(5-3-3),3,11,0,0,0,0,0
U-1680(5-3-3),0,0,0,0,0,0,0
U-1681(5-3-3),1,6,0,0,0,0,0
U-1682(5-3-3),3,14,0,0,0,0,0
U-1683(5-3-3),2,10,0,0,0,0,0
U-1684(5-3-3),3,19,0,0,0,0,0
U-1685(5-3-3),3,9,0,0,0,0,0
U-1686(5-3-3),1,10,0,0,0,0,0
U-1687(5-3-3),2,9,0,0,0,0,0
U-1688(5-3-3),1,5,0,0,0,0,0
U-1689(5-3-3),3,14,0,0,0,0,0
U-1690(5-3-3),2,8,0,0,0,0,0
U-1691(5-3-3),2,9,0,0,0,0,0
U-1692(5-3-3),1,6,0,0,0,0,0
U-1693(5-3-3),1,2,0,0,0,0,0
U-1694(5-3-3),3,20,0,0,0,0,0
U-1695(5-3-3),0,0,0,0,0,0,0
U-1696(5-3-3),2,7,0,0,0,0,0
U-1697(5-3-3),1,5,0,0,0,0,0
U-1698(5-3-3),1,5,0,0,0,0,0
U-1699(5-3-3),2,7,0,0,0,0,0
U-1700(5-3-3),1,4,1,0,0,0,0
U-1701(5-3-3),0,0,0,0,0,0,0
U-1702(5-3-3),0,0,0,1,0,0,0
U-1703(5-3-3),0,0,1,0,0,0,0
U-1704(5-3-3),0,0,1,0,0,0,0
U-1705(5-3-3),1,2,0,0,0,0,0
